0
-1793
-20
-1064
-6
-118
-5
-105
-5
-546
-113
-202
-128
-5
-80
-38
-4
-136
-41
-21
-38
-5
-5
-95
-61
-43
-5
-4
-34
-38
-6
-40
-5
-6
-75
-37
-5
-14
-48
-5
-6
-74
-43
-4
-5
-37
-5
-4
-172
-30
-4
-45
-60
-38
-5
-62
-4
-88
-68
-4
-40
-5
-37
-5
-16
-127
-5
-5
-6
-47
-5
-5
-5
-14
-5
-19
-4
-65
-68
-4
-84
-16
-23
-5
-13
-87
-97
-52
-5
-6
-5
-34
-5
-4
-45
-5
-78
-46
-4
-5
-6
-5
-5
-24
-45
-5
-41
-5
-55
-5
-5
-5
-6
-21
-5
-20
-5
-23
-4
-53
-4
-4
-5
-73
-4
-4
-5
-5
-5
-6
-4
-4
-5
-36
-78
-44
-49
-5
-5
-5
-5
-103
-19
-5
-5
-20
-5
-45
-6
-19
-8
-5
-63
-4
-5
-5
-6
-5
-5
-5
-6
-87
-5
-8
-5
-5
-6
-6
-6
-4
-5
-6
-52
-4
-4
-5
-5
-4
-91
-5
-18
-5
-5
-5
-85
-4
-76
-5
-19
-6
-5
-5
-62
-6
-5
-6
-5
-6
-5
-6
-5
-6
-28
-6
-5
-6
-25
-5
-29
-5
-9
-6
-81
-6
-5
-5
-6
-5
-62
-4
-4
-5
-81
-5
-5
-5
-5
-6
-6
-4
-4
-5
-5
-5
-28
-6
-4
-5
-5
-64
-5
-5
-5
-5
-8
-5
-21
-7
-5
-6
-6
-18
-5
-4
-4
-5
-9
-6
-8
-5
-38
-5
-12
-33
-12
-20
-4
-4
-4
-4
-4
-13
-27
-10
-25
-4
-4
-4
-4
-5
-6
-4
-4
-4
-9
-45
-16
-14
-35
-10
-4
-8
-10
-11
-15
-8
-8
-10
-14
-6
-6
-16
-5
-9
-6
-6
-7
-7
-8
-11
-6
-9
-11
-4
-5
-6
-13
-5
-9
-5
-11
-8
-14
-11
-4
-14
-5
-6
-6
-12
-4
-27
-8
-7
-4
-5
-5
-4
-5
-4
-5
-4
-5
-4
-8
-5
-6
-6
-5
-4
-5
-4
-5
-4
-5
-4
-5
-6
-5
-4
-9
-4
-5
-4
-4
-25
-4
-4
-5
-6
-4
-6
-4
-6
-4
-13
-5
-5
-11
-5
-5
-7
-8
-6
-8
-4
-6
-4
-6
-24
-4
-6
-4
-6
-4
-6
-6
-6
-4
-6
-4
-4
-4
-6
-6
-12
-4
-5
-4
-13
-6
-4
-4
-6
-6
-5
-7
-6
-9
-13
-4
-7
-4
-6
-4
-17
-4
-4
-10
-4
-4
-4
-28
-5
-5
-6
-4
-5
-5
-5
-4
-4
-5
-5
-5
-5
-5
-5
-5
-4
-5
-4
-5
-4
-7
-5
-4
-5
-5
-6
-4
-5
-5
-4
-6
-6
-4
-5
-5
-4
-5
-5
-13
-5
-4
-5
-5
-5
-5
-6
-7
-13
-8
-5
-4
-9
-10
-5
-5
-4
-12
-5
-5
-4
-5
-5
-4
-4
-4
-5
-5
-4
